matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_group,0.7,0.8673732759074281,0.401,0.676,0.5,0.161,0.4732,0.3478166836388787,0.6,0.6,0.7863,0.9446,0
user_group,1.0,0.3047890980526058,0.88,0.788,0.5,0.501,0.788,0.2682144062862931,1.0,0.85,0.9106,0.987,1
user_group,0.3,0.0,0.863,0.618,0.5,0.3,0.18539999999999998,0.0,1.0,0.75,0.1174,0.0055,0
user_group,1.0,0.1577598964481783,0.884,0.581,0.5,0.706,0.581,0.13945974846018963,0.8,0.6,0.8063,0.9559,1
user_group,0.0,0.3918374140898907,0.296,0.704,0.5,0.933,0.0,0.11598387457060765,1.0,1.0,0.1057,0.0048,0
user_group,1.0,0.383730035691255,0.699,0.584,0.5,0.552,0.584,0.26822729494818726,0.8,0.85,0.8508,0.9737,1
user_group,0.0,0.23734165205401261,0.614,0.392,0.5,0.471,0.0,0.14572777436116374,0.8,0.75,0.0878,0.0039,0
user_user,1.0,0.32044408459099655,0.876,0.366,0.674,0.345,0.366,0.28070901810171295,0.0,0.0,0.7357,0.9028,1
user_group,1.0,0.0,0.908,0.49,0.5,0.609,0.49,0.0,1.0,1.0,0.1911,0.0133,0
user_user,1.0,0.7382040503302212,0.321,0.083,0.283,0.482,0.083,0.236963500156001,0.0,0.0,0.6667,0.8022,1
user_group,1.0,0.5578869358311018,0.79,0.772,0.5,0.739,0.772,0.44073067930657045,0.8,0.6,0.96,0.9928,1
user_group,0.3,0.0,0.785,0.711,0.5,0.658,0.2133,0.0,0.6,0.85,0.1187,0.0056,0
user_group,0.3,0.759955408973154,0.958,0.358,0.5,0.77,0.1074,0.7280372817962815,0.8,0.85,0.7116,0.8743,1
user_group,0.0,0.0,0.629,0.763,0.5,0.866,0.0,0.0,0.8,1.0,0.0898,0.004,0
user_group,0.3,0.5813196800938003,0.782,0.167,0.5,0.838,0.0501,0.45459198983335186,0.4,0.85,0.5734,0.5697,0
user_user,0.7,0.6338415036623282,0.316,0.476,0.543,0.545,0.33319999999999994,0.2002939151572957,0.0,0.0,0.628,0.7183,1
user_user,1.0,0.5127239258049363,0.921,0.258,0.503,0.546,0.258,0.47221873566634637,0.0,0.0,0.7784,0.9394,1
user_group,1.0,0.25261634170272107,0.479,0.466,0.5,0.608,0.466,0.12100322767560338,1.0,0.7,0.7526,0.9192,1
user_user,0.0,0.24368671928072147,0.827,0.566,0.356,0.708,0.0,0.20152891684515664,0.0,0.0,0.0832,0.0037,0
user_user,0.0,0.0,0.368,0.203,0.454,0.361,0.0,0.0,0.0,0.0,0.0335,0.002,0
user_group,0.0,0.4356793491001901,0.29,0.658,0.5,0.513,0.0,0.12634701123905512,0.4,0.75,0.0912,0.004,0
user_user,0.3,0.9953976362574786,0.663,0.776,0.807,0.795,0.2328,0.6599486328387083,0.0,0.0,0.7268,0.893,1
user_user,0.3,0.6412772519597864,0.85,0.792,0.64,0.535,0.2376,0.5450856641658184,0.0,0.0,0.6332,0.7307,1
user_user,0.3,0.6578129726449997,0.314,0.067,0.361,0.526,0.0201,0.20655327341052993,0.0,0.0,0.3983,0.1394,0
user_user,1.0,0.0,0.484,0.385,0.206,0.313,0.385,0.0,0.0,0.0,0.1349,0.0068,0
user_user,1.0,0.15247062982472898,0.514,0.403,0.767,0.745,0.403,0.07836990372991069,0.0,0.0,0.6588,0.7868,1
user_user,0.3,0.10848970886581487,0.553,0.49,0.792,0.254,0.147,0.05999480900279563,0.0,0.0,0.3694,0.1027,0
user_user,0.3,0.4663559849842586,0.384,0.67,0.724,0.877,0.201,0.1790806982339553,0.0,0.0,0.4958,0.3429,0
user_user,0.7,0.23523521086793453,0.476,0.767,0.777,0.84,0.5368999999999999,0.11197196037313684,0.0,0.0,0.6341,0.7329,0
user_group,0.0,0.6477456059989466,0.911,0.822,0.5,0.59,0.0,0.5900962470650404,0.8,0.85,0.1491,0.0081,0
user_group,0.3,0.9817399082169064,0.756,0.456,0.5,0.402,0.1368,0.7421953706119813,1.0,1.0,0.7517,0.9184,1
user_user,0.0,0.44638853377862203,0.215,0.46,0.569,0.515,0.0,0.09597353476240374,0.0,0.0,0.0695,0.0031,0
user_group,1.0,0.0,0.845,0.646,0.5,0.202,0.646,0.0,0.6,1.0,0.1872,0.0127,0
user_user,0.0,0.2875537607191699,0.561,0.186,0.387,0.434,0.0,0.16131765976345433,0.0,0.0,0.061,0.0028,0
user_user,0.3,0.623168358649274,0.308,0.65,0.049,0.645,0.195,0.1919358544639764,0.0,0.0,0.456,0.2445,1
user_user,1.0,0.0,0.919,0.614,0.472,0.88,0.614,0.0,0.0,0.0,0.1762,0.0111,0
user_user,1.0,0.31538297116778197,0.573,0.131,0.6,0.808,0.131,0.18071444247913906,0.0,0.0,0.6465,0.761,0
user_group,0.3,0.9436182326692144,0.52,0.478,0.5,0.275,0.1434,0.4906814809879915,1.0,0.7,0.6686,0.8058,1
user_user,1.0,0.22070775864417996,0.799,0.155,0.67,0.672,0.155,0.1763454991566998,0.0,0.0,0.6604,0.79,0
user_user,1.0,0.0,0.397,0.037,0.901,0.635,0.037,0.0,0.0,0.0,0.1304,0.0065,0
user_user,1.0,0.7409744396240799,0.504,0.53,0.03,0.541,0.53,0.3734511175705363,0.0,0.0,0.7868,0.9449,1
user_user,1.0,0.8595699899426338,0.721,0.209,0.466,0.177,0.209,0.6197499627486389,0.0,0.0,0.8147,0.9599,1
user_user,0.3,0.7241729286169603,0.732,0.404,0.635,0.569,0.1212,0.5300945837476149,0.0,0.0,0.5781,0.5835,1
user_user,1.0,0.4984817400378728,0.334,0.817,0.301,0.492,0.817,0.16649290117264953,0.0,0.0,0.7665,0.9307,1
user_group,0.0,0.0,0.295,0.693,0.5,0.663,0.0,0.0,1.0,0.6,0.0701,0.0031,0
user_user,1.0,0.0,0.361,0.803,0.879,0.524,0.803,0.0,0.0,0.0,0.1693,0.0103,0
user_user,0.0,0.8642576008408531,0.714,0.279,0.384,0.448,0.0,0.6170799270003691,0.0,0.0,0.1148,0.0054,0
user_user,0.3,0.9010601334428705,0.226,0.442,0.676,0.406,0.1326,0.20363959015808875,0.0,0.0,0.5211,0.4142,0
user_group,1.0,0.2313875733372386,0.91,0.535,0.5,0.687,0.535,0.21056269173688713,1.0,0.85,0.8457,0.972,1
user_group,0.7,0.0,0.372,0.473,0.5,0.347,0.33109999999999995,0.0,0.4,0.7,0.1258,0.0061,0
user_user,0.7,0.0,0.831,0.586,0.715,0.179,0.41019999999999995,0.0,0.0,0.0,0.1368,0.007,0
user_group,0.3,0.7851257234051919,0.6,0.458,0.5,0.822,0.1374,0.47107543404311514,1.0,0.75,0.6663,0.8015,1
user_user,0.0,0.0,0.432,0.757,0.215,0.687,0.0,0.0,0.0,0.0,0.0518,0.0025,0
user_user,1.0,0.3891742160917407,0.802,0.154,0.185,0.649,0.154,0.312117721305576,0.0,0.0,0.6737,0.8152,1
user_user,0.0,0.4161387758006155,0.67,0.447,0.517,0.43,0.0,0.2788129797864124,0.0,0.0,0.0858,0.0038,0
user_group,1.0,0.6849355373986274,0.858,0.641,0.5,0.751,0.641,0.5876746910880224,0.8,0.75,0.993,0.9951,1
user_group,0.3,0.7677737205984745,0.153,0.561,0.5,0.708,0.1683,0.1174693792515666,1.0,0.5,0.5638,0.5413,0
user_group,0.7,0.8479988565811241,0.727,0.387,0.5,0.574,0.2709,0.6164951687344772,0.6,0.7,0.8226,0.9634,1
user_user,1.0,0.8277533192808071,0.814,0.497,0.667,0.432,0.497,0.673791201894577,0.0,0.0,0.9172,0.9879,1
user_user,0.3,0.7841835410166813,0.459,0.256,0.223,0.601,0.0768,0.35994024532665675,0.0,0.0,0.485,0.3143,0
user_user,0.0,0.8221463751615362,0.504,0.629,0.729,0.516,0.0,0.41436177308141425,0.0,0.0,0.1185,0.0056,0
user_group,0.7,0.1464430169080699,0.521,0.718,0.5,0.762,0.5025999999999999,0.07629681180910443,1.0,1.0,0.6804,0.827,1
user_group,1.0,0.0,0.37,0.719,0.5,0.766,0.719,0.0,0.4,0.85,0.1761,0.0111,0
user_group,0.7,0.9631656535078772,0.649,0.639,0.5,0.287,0.4473,0.6250945091266124,0.6,0.85,0.8814,0.9816,1
user_group,0.0,0.3017653610366771,0.835,0.245,0.5,0.475,0.0,0.25197407646562536,0.4,0.85,0.0941,0.0042,0
user_user,0.7,0.0,0.644,0.686,0.625,0.244,0.4802,0.0,0.0,0.0,0.1335,0.0067,0
user_group,0.0,0.5116194045764157,0.688,0.365,0.5,0.668,0.0,0.351994150348574,0.6,0.6,0.1091,0.005,0
user_group,0.7,0.40632083494154386,0.571,0.237,0.5,0.939,0.1659,0.23200919675162152,0.4,0.75,0.6403,0.7472,1
user_group,1.0,0.7684408983817635,0.507,0.625,0.5,0.547,0.625,0.3895995354795541,1.0,0.75,0.9417,0.991,1
user_group,0.3,0.5549885859991108,0.837,0.66,0.5,0.474,0.198,0.46452544648125577,0.8,0.6,0.6392,0.7447,1
user_user,0.0,0.0,0.464,0.474,0.134,0.814,0.0,0.0,0.0,0.0,0.0445,0.0023,0
user_group,1.0,0.22112586488063285,0.401,0.191,0.5,0.578,0.191,0.08867147181713378,1.0,1.0,0.6834,0.8321,1
user_user,1.0,0.8420463579980879,0.34,0.583,0.581,0.582,0.583,0.2862957617193499,0.0,0.0,0.8383,0.9695,1
user_user,1.0,0.0,0.782,0.22,0.5,0.891,0.22,0.0,0.0,0.0,0.1501,0.0082,0
user_group,0.7,0.39008989391728016,0.514,0.785,0.5,0.777,0.5495,0.200506205473482,0.4,0.85,0.7262,0.8923,1
user_user,1.0,0.456391584248505,0.775,0.394,0.194,0.468,0.394,0.35370347779259137,0.0,0.0,0.7342,0.9012,1
user_group,0.0,0.6195231355313875,0.625,0.549,0.5,0.718,0.0,0.3872019597071172,0.8,0.85,0.126,0.0061,0
user_group,1.0,0.3828608492706968,0.679,0.763,0.5,0.55,0.763,0.25996251665480313,1.0,0.85,0.8962,0.9845,1
user_user,0.3,0.6565808963114421,0.783,0.581,0.926,0.776,0.17429999999999998,0.5141028418118592,0.0,0.0,0.6278,0.7178,1
user_group,0.7,0.0,0.347,0.333,0.5,0.824,0.2331,0.0,0.8,0.6,0.1279,0.0063,0
user_group,0.0,0.6039973949280982,0.547,0.171,0.5,0.288,0.0,0.33038657502566976,0.6,0.85,0.1017,0.0046,0
user_user,1.0,0.40007175330940964,0.72,0.727,0.406,0.788,0.727,0.2880516623827749,0.0,0.0,0.8129,0.9591,1
user_group,1.0,0.9689737540003849,0.524,0.525,0.5,0.793,0.525,0.5077422470962017,1.0,1.0,1.0066,0.9958,1
user_user,1.0,0.25521980210794576,0.218,0.305,0.276,0.434,0.305,0.05563791685953218,0.0,0.0,0.5618,0.5353,1
user_user,1.0,0.3601525999596257,0.748,0.383,0.212,0.782,0.383,0.2693941447698,0.0,0.0,0.7141,0.8775,1
user_user,1.0,0.47471617889965667,0.764,0.676,0.627,0.617,0.676,0.3626831606793377,0.0,0.0,0.842,0.9708,1
user_group,1.0,0.1841356236666118,0.112,0.504,0.5,0.402,0.504,0.02062318985066052,1.0,0.75,0.673,0.814,1
user_group,0.0,0.47378365701121994,0.384,0.526,0.5,0.777,0.0,0.18193292429230845,0.8,0.85,0.1038,0.0047,0
user_user,1.0,0.0,0.738,0.523,0.056,0.266,0.523,0.0,0.0,0.0,0.1484,0.008,0
user_group,1.0,0.5497741305501226,0.754,0.12,0.5,0.719,0.12,0.41452969443479243,1.0,0.85,0.8286,0.9659,1
user_user,1.0,0.24951147420670536,0.334,0.206,0.234,0.573,0.206,0.0833368323850396,0.0,0.0,0.5618,0.5353,0
user_group,1.0,0.7968523619380301,0.715,0.383,0.5,0.738,0.383,0.5697494387856915,0.8,0.7,0.9382,0.9906,1
user_group,0.7,0.17464551259983968,0.553,0.191,0.5,0.612,0.13369999999999999,0.09657896846771136,1.0,0.5,0.5612,0.5335,1
user_group,0.7,0.0,0.687,0.553,0.5,0.946,0.3871,0.0,1.0,0.85,0.1582,0.009,0
user_group,0.0,0.0,0.946,0.247,0.5,0.687,0.0,0.0,0.4,0.85,0.0771,0.0034,0
user_group,0.3,0.25779497767328763,0.379,0.433,0.5,0.554,0.1299,0.09770429653817601,1.0,0.85,0.4593,0.2519,0
user_group,1.0,0.8559826198503511,0.366,0.5,0.5,0.666,0.5,0.3132896388652285,1.0,0.5,0.9023,0.9856,1
user_group,0.0,0.0,0.582,0.182,0.5,0.483,0.0,0.0,0.6,0.6,0.0583,0.0027,0
user_user,0.0,0.28483590348444165,0.42,0.222,0.571,0.35,0.0,0.11963107946346549,0.0,0.0,0.0584,0.0027,0
user_user,1.0,0.1771755020419818,0.725,0.699,0.396,0.764,0.699,0.12845223898043678,0.0,0.0,0.737,0.9041,1
user_user,1.0,0.0,0.751,0.446,0.364,0.922,0.446,0.0,0.0,0.0,0.159,0.0091,0
user_user,0.3,0.0,0.641,0.705,0.443,0.37,0.2115,0.0,0.0,0.0,0.0902,0.004,0
user_user,0.0,0.0,0.58,0.475,0.619,0.711,0.0,0.0,0.0,0.0,0.0573,0.0027,0
user_user,1.0,0.161796200289932,0.645,0.909,0.741,0.538,0.909,0.10435854918700614,0.0,0.0,0.7817,0.9416,1
user_group,0.3,0.6905506722716812,0.385,0.486,0.5,0.851,0.14579999999999999,0.26586200882459726,1.0,0.6,0.5921,0.6237,1
user_group,0.3,0.3168301996134761,0.667,0.768,0.5,0.407,0.2304,0.21132574314218855,0.8,0.85,0.5592,0.5276,0
user_user,0.7,0.0,0.872,0.315,0.336,0.473,0.22049999999999997,0.0,0.0,0.0,0.1215,0.0058,0
user_group,0.3,0.0,0.875,0.871,0.5,0.988,0.2613,0.0,0.4,0.6,0.1266,0.0062,0
user_group,1.0,0.14349351690961132,0.737,0.881,0.5,0.481,0.881,0.10575472196238354,0.8,0.85,0.8453,0.9719,1
user_user,1.0,0.17313899528957885,0.762,0.213,0.44,0.531,0.213,0.13193191441065907,0.0,0.0,0.6267,0.7151,1
user_user,1.0,0.9626159207718409,0.196,0.758,0.228,0.705,0.758,0.1886727204712808,0.0,0.0,0.8554,0.975,1
user_group,0.7,0.945278435844663,0.543,0.713,0.5,0.109,0.49909999999999993,0.513286190663652,0.8,0.75,0.8623,0.977,1
user_user,0.3,0.528953280984017,0.583,0.301,0.484,0.667,0.09029999999999999,0.30837976281368185,0.0,0.0,0.4666,0.2688,0
user_group,0.7,0.0,0.538,0.447,0.5,0.793,0.3129,0.0,0.4,0.75,0.1369,0.007,0
user_user,0.0,0.6036607704465595,0.7,0.217,0.087,0.69,0.0,0.42256253931259163,0.0,0.0,0.0893,0.004,0
user_user,1.0,0.6027961848660082,0.496,0.252,0.071,0.765,0.252,0.29898690769354,0.0,0.0,0.6984,0.8558,1
user_group,1.0,0.20806647410746001,0.71,0.447,0.5,0.763,0.447,0.1477271966162966,0.8,0.75,0.7743,0.9365,1
user_user,1.0,0.0,0.586,0.28,0.218,0.458,0.28,0.0,0.0,0.0,0.135,0.0068,0
user_group,0.0,0.0,0.91,0.783,0.5,0.695,0.0,0.0,0.8,0.6,0.0938,0.0042,0
user_user,0.3,0.0,0.692,0.458,0.613,0.44,0.1374,0.0,0.0,0.0,0.0871,0.0039,0
user_user,1.0,0.45859994596658193,0.19,0.574,0.561,0.746,0.574,0.08713398973365057,0.0,0.0,0.7086,0.8703,1
user_user,1.0,0.1884575731182408,0.387,0.283,0.348,0.759,0.283,0.07293308079675918,0.0,0.0,0.589,0.6149,1
user_group,0.0,0.0,0.565,0.722,0.5,0.494,0.0,0.0,1.0,0.85,0.0821,0.0036,0
user_group,0.0,0.26777146176352956,0.646,0.842,0.5,0.344,0.0,0.1729803642992401,0.8,0.7,0.1027,0.0046,0
user_user,0.0,0.723535859354097,0.49,0.72,0.349,0.733,0.0,0.35453257108350755,0.0,0.0,0.1084,0.005,0
user_group,0.0,0.2871592171756893,0.327,0.788,0.5,0.825,0.0,0.09390106401645042,1.0,0.75,0.0979,0.0044,0
user_group,1.0,0.0,0.426,0.828,0.5,0.388,0.828,0.0,0.2,0.7,0.1751,0.011,0
user_group,0.3,0.39470097296092077,0.086,0.168,0.5,0.729,0.0504,0.033944283674639184,0.8,0.85,0.4034,0.1469,0
user_group,1.0,0.4963107203856365,0.604,0.642,0.5,0.63,0.642,0.29977167511292446,1.0,0.6,0.8814,0.9816,1
user_user,0.7,0.8885547561425471,0.464,0.149,0.291,0.326,0.10429999999999999,0.41228940685014187,0.0,0.0,0.6376,0.741,1
user_user,0.0,0.0,0.445,0.646,0.69,0.686,0.0,0.0,0.0,0.0,0.0584,0.0027,0
user_group,1.0,0.0,0.422,0.506,0.5,0.424,0.506,0.0,0.6,0.6,0.1615,0.0094,0
user_group,1.0,0.1691993215349003,0.15,0.566,0.5,0.1,0.566,0.025379898230235044,1.0,0.75,0.6739,0.8156,1
user_group,1.0,0.20549559945383633,0.984,0.242,0.5,0.888,0.242,0.20220766986257493,0.8,0.85,0.7853,0.9439,1
user_group,1.0,0.2828903200227572,0.698,0.319,0.5,0.787,0.319,0.19745744337588453,0.8,0.85,0.7732,0.9357,1
user_group,1.0,0.0,0.456,0.69,0.5,0.791,0.69,0.0,0.8,0.75,0.1818,0.0119,0
user_user,0.0,0.0,0.583,0.391,0.745,0.5,0.0,0.0,0.0,0.0,0.0547,0.0026,0
user_group,1.0,0.18654394936185104,0.93,0.301,0.5,0.7,0.301,0.17348587290652148,1.0,1.0,0.7912,0.9476,1
user_group,0.0,0.1226609073661354,0.451,0.255,0.5,0.82,0.0,0.055320069222127066,0.6,0.85,0.0717,0.0032,0
user_user,1.0,0.6385977886835208,0.251,0.324,0.83,0.544,0.324,0.16028804495956372,0.0,0.0,0.725,0.8909,1
user_group,0.0,0.5065242957277051,0.651,0.712,0.5,0.637,0.0,0.329747316518736,0.8,0.85,0.1226,0.0059,0
user_group,1.0,0.17490596231454245,0.774,0.192,0.5,0.414,0.192,0.13537721483145584,0.2,0.85,0.6761,0.8195,1
user_user,0.3,0.49343236405007773,0.831,0.644,0.331,0.566,0.1932,0.4100422945256146,0.0,0.0,0.5372,0.4617,0
user_user,0.0,0.0,0.788,0.512,0.733,0.761,0.0,0.0,0.0,0.0,0.0691,0.0031,0
user_user,1.0,0.3671344498439677,0.672,0.849,0.627,0.616,0.849,0.24671435029514632,0.0,0.0,0.8301,0.9665,1
user_user,1.0,0.18417724090945453,0.711,0.325,0.872,0.637,0.325,0.13095001828662217,0.0,0.0,0.6863,0.8369,1
user_group,1.0,0.4193941586170576,0.862,0.495,0.5,0.75,0.495,0.36151776472790365,1.0,0.75,0.887,0.9828,1
user_group,0.3,0.0,0.803,0.32,0.5,0.68,0.096,0.0,1.0,0.7,0.1081,0.005,0
user_user,0.3,0.0,0.744,0.46,0.461,0.705,0.138,0.0,0.0,0.0,0.0894,0.004,0
user_user,0.3,0.44113711841141184,0.845,0.162,0.851,0.311,0.0486,0.372760865057643,0.0,0.0,0.4798,0.301,0
user_user,0.3,0.0,0.688,0.462,0.519,0.158,0.1386,0.0,0.0,0.0,0.0817,0.0036,0
user_user,0.0,0.1352107668687597,0.28,0.5,0.243,0.954,0.0,0.037859014723252725,0.0,0.0,0.0515,0.0025,0
user_user,1.0,0.6839434840924579,0.343,0.599,0.454,0.675,0.599,0.23459261504371307,0.0,0.0,0.7931,0.9487,1
user_group,0.7,0.4507843304732585,0.476,0.61,0.5,0.298,0.427,0.21457334130527103,1.0,0.7,0.7021,0.8612,1
user_group,0.7,0.9991078214332557,0.632,0.749,0.5,0.71,0.5243,0.6314361431458176,0.8,0.75,0.9354,0.9903,1
user_group,0.0,0.7795827373679276,0.851,0.52,0.5,0.297,0.0,0.6634249095001064,0.8,0.7,0.142,0.0074,0
user_user,0.0,0.0,0.594,0.353,0.332,0.761,0.0,0.0,0.0,0.0,0.049,0.0024,0
user_user,0.7,0.0,0.603,0.839,0.353,0.435,0.5872999999999999,0.0,0.0,0.0,0.1362,0.0069,0
user_group,0.7,0.5274081315563446,0.357,0.347,0.5,0.68,0.24289999999999998,0.188284702965615,1.0,0.5,0.6604,0.79,1
user_group,0.7,0.2958109344317364,0.487,0.88,0.5,0.975,0.616,0.14405992506825563,0.8,0.7,0.7345,0.9015,1
user_user,0.7,0.3724459508513025,0.535,0.538,0.208,0.649,0.3766,0.19925858370544686,0.0,0.0,0.5856,0.6052,0
user_group,0.3,0.2741457027691956,0.672,0.697,0.5,0.644,0.20909999999999998,0.18422591226089943,1.0,0.7,0.5508,0.5024,1
user_group,1.0,0.0,0.39,0.312,0.5,0.317,0.312,0.0,0.8,0.75,0.1526,0.0084,0
user_user,0.3,0.6443406017735963,0.736,0.536,0.309,0.513,0.1608,0.47423468290536686,0.0,0.0,0.5452,0.4856,0
user_group,0.7,0.0,0.317,0.31,0.5,0.746,0.217,0.0,0.8,0.85,0.1278,0.0063,0
user_group,0.3,0.0,0.208,0.188,0.5,0.551,0.0564,0.0,1.0,0.6,0.078,0.0035,0
user_group,1.0,0.0,0.645,0.256,0.5,0.294,0.256,0.0,0.8,0.75,0.1588,0.0091,0
user_group,0.7,0.16399816685993823,0.357,0.881,0.5,0.347,0.6166999999999999,0.05854734556899795,0.6,1.0,0.649,0.7664,1
user_group,0.3,0.88987242229342,0.722,0.803,0.5,0.364,0.2409,0.6424878888958492,0.8,0.85,0.7483,0.9153,1
user_user,0.3,0.0,0.707,0.378,0.612,0.807,0.1134,0.0,0.0,0.0,0.0893,0.004,0
user_user,0.0,0.46209942266822546,0.81,0.738,0.653,0.483,0.0,0.37430053236126265,0.0,0.0,0.108,0.0049,0
user_group,0.7,0.3129008159438733,0.586,0.287,0.5,0.903,0.20089999999999997,0.18335987814310975,1.0,0.75,0.653,0.7749,1
user_user,1.0,0.6082957153962096,0.182,0.72,0.565,0.821,0.72,0.11070982020211015,0.0,0.0,0.7829,0.9424,1
user_user,1.0,0.20549297463846095,0.769,0.584,0.312,0.742,0.584,0.15802409749697646,0.0,0.0,0.7199,0.8848,1
user_user,1.0,0.9735543718525412,0.395,0.41,0.581,0.337,0.41,0.3845539768817538,0.0,0.0,0.8369,0.969,1
user_user,1.0,0.42406275268136534,0.925,0.228,0.668,0.713,0.228,0.39225804623026295,0.0,0.0,0.7654,0.9299,1
user_user,0.0,0.725154765126966,0.405,0.394,0.321,0.437,0.0,0.29368767987642125,0.0,0.0,0.0901,0.004,0
user_group,0.3,0.9992910613865176,0.441,0.532,0.5,0.412,0.1596,0.44068735807145426,0.8,0.85,0.6791,0.8248,0
user_user,0.7,0.2742102459605362,0.641,0.483,0.655,0.94,0.33809999999999996,0.17576876766070373,0.0,0.0,0.6149,0.6854,0
user_user,1.0,0.9567573912138962,0.373,0.646,0.47,0.635,0.646,0.3568705069227833,0.0,0.0,0.8852,0.9824,1
user_user,1.0,0.0,0.55,0.435,0.473,0.352,0.435,0.0,0.0,0.0,0.1459,0.0078,0
user_group,0.0,0.0,0.663,0.801,0.5,0.646,0.0,0.0,0.6,0.5,0.0807,0.0036,0
user_user,0.7,0.9482839310970956,0.973,0.637,0.339,0.426,0.44589999999999996,0.922680264957474,0.0,0.0,0.8713,0.9793,1
user_group,1.0,0.5398185356281369,0.843,0.9,0.5,0.456,0.9,0.4550670255345194,0.4,0.6,0.9586,0.9926,1
user_group,0.7,0.5969139712428806,0.57,0.659,0.5,0.812,0.4613,0.3402409636084419,0.8,0.85,0.7953,0.95,1
user_user,1.0,0.42683293227043007,0.836,0.389,0.107,0.515,0.389,0.3568323313780795,0.0,0.0,0.7305,0.8972,1
user_user,0.3,0.0,0.836,0.103,0.686,0.547,0.030899999999999997,0.0,0.0,0.0,0.082,0.0036,0
user_group,0.7,0.0,0.843,0.351,0.5,0.208,0.24569999999999997,0.0,0.8,0.5,0.1384,0.0071,0
user_group,1.0,0.0,0.776,0.458,0.5,0.833,0.458,0.0,0.6,0.7,0.1785,0.0115,0
user_group,0.7,0.2973772995106788,0.424,0.404,0.5,0.966,0.2828,0.1260879749925278,1.0,0.6,0.6381,0.7422,1
user_user,1.0,0.0,0.567,0.425,0.802,0.929,0.425,0.0,0.0,0.0,0.1598,0.0092,0
user_group,0.3,0.38455551422321504,0.607,0.332,0.5,0.851,0.09960000000000001,0.23342519713349152,0.6,0.75,0.5107,0.3842,1
user_group,0.7,0.7954183240699597,0.669,0.691,0.5,0.576,0.4836999999999999,0.5321348588028031,0.8,0.85,0.8694,0.9788,1
user_group,0.7,0.17898913567607233,0.831,0.539,0.5,0.685,0.3773,0.1487399717468161,0.8,0.5,0.668,0.8047,1
user_user,0.3,0.8119129528605558,0.731,0.416,0.282,0.552,0.1248,0.5935083685410663,0.0,0.0,0.5777,0.5823,0
user_group,0.7,0.40466628605707483,0.842,0.063,0.5,0.234,0.0441,0.340729012860057,0.6,0.6,0.6234,0.707,1
user_group,0.3,0.9428175463848467,0.827,0.205,0.5,0.419,0.06149999999999999,0.7797101108602682,0.8,0.6,0.6888,0.841,0
user_group,1.0,0.0,0.576,0.714,0.5,0.52,0.714,0.0,1.0,0.6,0.1849,0.0124,0
user_user,1.0,0.11138935087554201,0.534,0.429,0.222,0.241,0.429,0.05948191336753944,0.0,0.0,0.5869,0.6089,1
user_group,0.7,0.0,0.889,0.344,0.5,0.716,0.24079999999999996,0.0,0.6,0.75,0.1468,0.0079,0
user_user,0.3,0.11424065974833386,0.366,0.895,0.657,0.761,0.2685,0.04181208146789019,0.0,0.0,0.4167,0.168,0
user_user,0.7,0.1011098461614375,0.713,0.394,0.58,0.404,0.2758,0.07209132031310493,0.0,0.0,0.5245,0.4241,1
user_group,1.0,0.691123071986975,0.677,0.117,0.5,0.575,0.117,0.4678903197351821,0.8,1.0,0.8463,0.9722,1
user_group,1.0,0.0,0.83,0.974,0.5,0.832,0.974,0.0,0.8,0.75,0.212,0.017,0
user_user,0.7,0.9357162289614394,0.442,0.496,0.761,0.12,0.34719999999999995,0.4135865732009562,0.0,0.0,0.7394,0.9066,1
user_group,1.0,0.0,0.849,0.294,0.5,0.815,0.294,0.0,0.8,0.85,0.1763,0.0112,0
user_group,0.3,0.8452483146659353,0.637,0.528,0.5,0.099,0.1584,0.5384231764422008,0.8,1.0,0.6691,0.8068,1
user_user,1.0,0.812439317436041,0.786,0.918,0.102,0.564,0.918,0.6385773035047283,0.0,0.0,0.9604,0.9928,1
user_user,1.0,0.4174684373005157,0.88,0.523,0.342,0.739,0.523,0.3673722248244538,0.0,0.0,0.7951,0.9498,1
user_group,0.3,0.912884773987495,0.398,0.633,0.5,0.597,0.18989999999999999,0.363328140047023,0.8,0.6,0.6568,0.7827,1
user_user,1.0,0.3588197525346063,0.642,0.658,0.471,0.74,0.658,0.23036228112721724,0.0,0.0,0.7739,0.9362,1
user_group,1.0,0.0,0.99,0.686,0.5,0.56,0.686,0.0,1.0,0.6,0.1994,0.0147,0
user_user,0.7,0.11076928198780206,0.747,0.707,0.202,0.82,0.49489999999999995,0.08274465364488814,0.0,0.0,0.5829,0.5974,1
user_group,1.0,0.5721416072344541,0.4,0.506,0.5,0.854,0.506,0.22885664289378163,0.6,0.85,0.8379,0.9694,1
user_group,0.3,0.3825018662421838,0.55,0.578,0.5,0.28,0.17339999999999997,0.2103760264332011,0.8,1.0,0.5307,0.4424,0
user_user,1.0,0.4388939352468395,0.422,0.352,0.575,0.143,0.352,0.18521324067416625,0.0,0.0,0.6684,0.8055,1
user_user,0.3,0.0,0.57,0.395,0.324,0.203,0.1185,0.0,0.0,0.0,0.0715,0.0032,0
user_group,1.0,0.9910149620207788,0.521,0.216,0.5,0.378,0.216,0.5163187952128258,1.0,0.75,0.9111,0.987,1
